1.00000000e-10  0.00000000e+00  0.00000000e+00  
2.00000000e-03  2.49955740e-11  2.49942074e-08  
4.00000000e-03  9.99765415e-11  4.99862318e-08  
6.00000000e-03  2.24937491e-10  7.49738975e-08  
8.00000000e-03  3.99867533e-10  9.99550241e-08  
1.00000000e-02  6.24750996e-10  1.24927432e-07  
1.20000000e-02  8.99568408e-10  1.49888946e-07  
1.40000000e-02  1.22429589e-09  1.74837396e-07  
1.60000000e-02  1.59890544e-09  1.99770613e-07  
1.80000000e-02  2.02336129e-09  2.24686439e-07  
2.00000000e-02  2.49763083e-09  2.49582708e-07  
2.20000000e-02  3.02167387e-09  2.74457267e-07  
2.40000000e-02  3.59544397e-09  2.99307971e-07  
2.60000000e-02  4.21889023e-09  3.24132675e-07  
2.80000000e-02  4.89195956e-09  3.48929250e-07  
3.00000000e-02  5.61459266e-09  3.73695568e-07  
3.20000000e-02  6.38672488e-09  3.98429509e-07  
3.40000000e-02  7.20829170e-09  4.23128971e-07  
3.60000000e-02  8.07922032e-09  4.47791849e-07  
3.80000000e-02  8.99943550e-09  4.72416055e-07  
4.00000000e-02  9.96885857e-09  4.96999516e-07  
4.20000000e-02  1.09874057e-08  5.21540158e-07  
4.40000000e-02  1.20549894e-08  5.46035933e-07  
4.60000000e-02  1.31715180e-08  5.70484797e-07  
4.80000000e-02  1.43368958e-08  5.94884716e-07  
5.00000000e-02  1.55510228e-08  6.19233681e-07  
5.20000000e-02  1.68137952e-08  6.43529684e-07  
5.40000000e-02  1.81251051e-08  6.67770738e-07  
5.60000000e-02  1.94848407e-08  6.91954873e-07  
5.80000000e-02  2.08928859e-08  7.16080126e-07  
6.00000000e-02  2.23491212e-08  7.40144561e-07  
6.20000000e-02  2.38534230e-08  7.64146250e-07  
6.40000000e-02  2.54056637e-08  7.88083284e-07  
6.60000000e-02  2.70057121e-08  8.11953770e-07  
6.80000000e-02  2.86534332e-08  8.35755835e-07  
7.00000000e-02  3.03486885e-08  8.59487625e-07  
7.20000000e-02  3.20913355e-08  8.83147301e-07  
7.40000000e-02  3.38812281e-08  9.06733047e-07  
7.60000000e-02  3.57182169e-08  9.30243065e-07  
7.80000000e-02  3.76021484e-08  9.53675576e-07  
8.00000000e-02  3.95328661e-08  9.77028822e-07  
8.20000000e-02  4.15102095e-08  1.00030107e-06  
8.40000000e-02  4.35340152e-08  1.02349059e-06  
8.60000000e-02  4.56041157e-08  1.04659570e-06  
8.80000000e-02  4.77203407e-08  1.06961472e-06  
9.00000000e-02  4.98825162e-08  1.09254600e-06  
9.20000000e-02  5.20904653e-08  1.11538791e-06  
9.40000000e-02  5.43440074e-08  1.13813885e-06  
9.60000000e-02  5.66429593e-08  1.16079722e-06  
9.80000000e-02  5.89871341e-08  1.18336147e-06  
1.00000000e-01  6.13763421e-08  1.20583007e-06  
1.02000000e-01  6.38103903e-08  1.22820149e-06  
1.04000000e-01  6.62890829e-08  1.25047425e-06  
1.06000000e-01  6.88122210e-08  1.27264689e-06  
1.08000000e-01  7.13796032e-08  1.29471796e-06  
1.10000000e-01  7.39910248e-08  1.31668605e-06  
1.12000000e-01  7.66462784e-08  1.33854976e-06  
1.14000000e-01  7.93451539e-08  1.36030775e-06  
1.16000000e-01  8.20874383e-08  1.38195865e-06  
1.18000000e-01  8.48729165e-08  1.40350116e-06  
1.20000000e-01  8.77013702e-08  1.42493399e-06  
1.22000000e-01  9.05725788e-08  1.44625587e-06  
1.24000000e-01  9.34863191e-08  1.46746557e-06  
1.26000000e-01  9.64423656e-08  1.48856188e-06  
1.28000000e-01  9.94404904e-08  1.50954361e-06  
1.30000000e-01  1.02480463e-07  1.53040960e-06  
1.32000000e-01  1.05562051e-07  1.55115872e-06  
1.34000000e-01  1.08685019e-07  1.57178986e-06  
1.36000000e-01  1.11849131e-07  1.59230195e-06  
1.38000000e-01  1.15054147e-07  1.61269392e-06  
1.40000000e-01  1.18299826e-07  1.63296476e-06  
1.42000000e-01  1.21585925e-07  1.65311346e-06  
1.44000000e-01  1.24912198e-07  1.67313906e-06  
1.46000000e-01  1.28278398e-07  1.69304059e-06  
1.48000000e-01  1.31684277e-07  1.71281714e-06  
1.50000000e-01  1.35129583e-07  1.73246783e-06  
1.52000000e-01  1.38614064e-07  1.75199178e-06  
1.54000000e-01  1.42137465e-07  1.77138816e-06  
1.56000000e-01  1.45699531e-07  1.79065614e-06  
1.58000000e-01  1.49300004e-07  1.80979495e-06  
1.60000000e-01  1.52938624e-07  1.82880382e-06  
1.62000000e-01  1.56615132e-07  1.84768202e-06  
1.64000000e-01  1.60329265e-07  1.86642884e-06  
1.66000000e-01  1.64080759e-07  1.88504360e-06  
1.68000000e-01  1.67869350e-07  1.90352564e-06  
1.70000000e-01  1.71694773e-07  1.92187434e-06  
1.72000000e-01  1.75556758e-07  1.94008910e-06  
1.74000000e-01  1.79455039e-07  1.95816933e-06  
1.76000000e-01  1.83389345e-07  1.97611449e-06  
1.78000000e-01  1.87359406e-07  1.99392404e-06  
1.80000000e-01  1.91364951e-07  2.01159749e-06  
1.82000000e-01  1.95405705e-07  2.02913436e-06  
1.84000000e-01  1.99481396e-07  2.04653420e-06  
1.86000000e-01  2.03591750e-07  2.06379659e-06  
1.88000000e-01  2.07736491e-07  2.08092113e-06  
1.90000000e-01  2.11915342e-07  2.09790744e-06  
1.92000000e-01  2.16128028e-07  2.11475516e-06  
1.94000000e-01  2.20374270e-07  2.13146397e-06  
1.96000000e-01  2.24653791e-07  2.14803358e-06  
1.98000000e-01  2.28966311e-07  2.16446369e-06  
2.00000000e-01  2.33311552e-07  2.18075406e-06  
2.02000000e-01  2.37689234e-07  2.19690444e-06  
2.04000000e-01  2.42099076e-07  2.21291464e-06  
2.06000000e-01  2.46540798e-07  2.22878446e-06  
2.08000000e-01  2.51014120e-07  2.24451374e-06  
2.10000000e-01  2.55518759e-07  2.26010234e-06  
2.12000000e-01  2.60054435e-07  2.27555015e-06  
2.14000000e-01  2.64620865e-07  2.29085705e-06  
2.16000000e-01  2.69217769e-07  2.30602299e-06  
2.18000000e-01  2.73844863e-07  2.32104790e-06  
2.20000000e-01  2.78501866e-07  2.33593175e-06  
2.22000000e-01  2.83188495e-07  2.35067453e-06  
2.24000000e-01  2.87904469e-07  2.36527625e-06  
2.26000000e-01  2.92649506e-07  2.37973693e-06  
2.28000000e-01  2.97423323e-07  2.39405664e-06  
2.30000000e-01  3.02225638e-07  2.40823543e-06  
2.32000000e-01  3.07056170e-07  2.42227340e-06  
2.34000000e-01  3.11914637e-07  2.43617065e-06  
2.36000000e-01  3.16800759e-07  2.44992732e-06  
2.38000000e-01  3.21714253e-07  2.46354354e-06  
2.40000000e-01  3.26654839e-07  2.47701948e-06  
2.42000000e-01  3.31622237e-07  2.49035533e-06  
2.44000000e-01  3.36616166e-07  2.50355128e-06  
2.46000000e-01  3.41636348e-07  2.51660756e-06  
2.48000000e-01  3.46682503e-07  2.52952439e-06  
2.50000000e-01  3.51754352e-07  2.54230203e-06  
2.52000000e-01  3.56851618e-07  2.55494075e-06  
2.54000000e-01  3.61974022e-07  2.56744084e-06  
2.56000000e-01  3.67121288e-07  2.57980260e-06  
2.58000000e-01  3.72293140e-07  2.59202633e-06  
2.60000000e-01  3.77489301e-07  2.60411238e-06  
2.62000000e-01  3.82709497e-07  2.61606110e-06  
2.64000000e-01  3.87953453e-07  2.62787284e-06  
2.66000000e-01  3.93220896e-07  2.63954799e-06  
2.68000000e-01  3.98511553e-07  2.65108694e-06  
2.70000000e-01  4.03825152e-07  2.66249009e-06  
2.72000000e-01  4.09161422e-07  2.67375785e-06  
2.74000000e-01  4.14520092e-07  2.68489068e-06  
2.76000000e-01  4.19900894e-07  2.69588900e-06  
2.78000000e-01  4.25303558e-07  2.70675328e-06  
2.80000000e-01  4.30727817e-07  2.71748400e-06  
2.82000000e-01  4.36173404e-07  2.72808163e-06  
2.84000000e-01  4.41640054e-07  2.73854667e-06  
2.86000000e-01  4.47127502e-07  2.74887963e-06  
2.88000000e-01  4.52635484e-07  2.75908102e-06  
2.90000000e-01  4.58163738e-07  2.76915139e-06  
2.92000000e-01  4.63712002e-07  2.77909125e-06  
2.94000000e-01  4.69280015e-07  2.78890118e-06  
2.96000000e-01  4.74867519e-07  2.79858173e-06  
2.98000000e-01  4.80474255e-07  2.80813347e-06  
3.00000000e-01  4.86099966e-07  2.81755698e-06  
3.02000000e-01  4.91744397e-07  2.82685285e-06  
3.04000000e-01  4.97407292e-07  2.83602169e-06  
3.06000000e-01  5.03088399e-07  2.84506410e-06  
3.08000000e-01  5.08787464e-07  2.85398070e-06  
3.10000000e-01  5.14504237e-07  2.86277211e-06  
3.12000000e-01  5.20238468e-07  2.87143897e-06  
3.14000000e-01  5.25989909e-07  2.87998192e-06  
3.16000000e-01  5.31758312e-07  2.88840161e-06  
3.18000000e-01  5.37543432e-07  2.89669870e-06  
3.20000000e-01  5.43345024e-07  2.90487384e-06  
3.22000000e-01  5.49162844e-07  2.91292771e-06  
3.24000000e-01  5.54996652e-07  2.92086098e-06  
3.26000000e-01  5.60846207e-07  2.92867435e-06  
3.28000000e-01  5.66711269e-07  2.93636849e-06  
3.30000000e-01  5.72591599e-07  2.94394410e-06  
3.32000000e-01  5.78486964e-07  2.95140189e-06  
3.34000000e-01  5.84397126e-07  2.95874256e-06  
3.36000000e-01  5.90321854e-07  2.96596681e-06  
3.38000000e-01  5.96260914e-07  2.97307537e-06  
3.40000000e-01  6.02214077e-07  2.98006896e-06  
3.42000000e-01  6.08181112e-07  2.98694830e-06  
3.44000000e-01  6.14161791e-07  2.99371412e-06  
3.46000000e-01  6.20155890e-07  3.00036715e-06  
3.48000000e-01  6.26163183e-07  3.00690813e-06  
3.50000000e-01  6.32183446e-07  3.01333780e-06  
3.52000000e-01  6.38216459e-07  3.01965691e-06  
3.54000000e-01  6.44261999e-07  3.02586620e-06  
3.56000000e-01  6.50319848e-07  3.03196642e-06  
3.58000000e-01  6.56389790e-07  3.03795833e-06  
3.60000000e-01  6.62471607e-07  3.04384268e-06  
3.62000000e-01  6.68565087e-07  3.04962023e-06  
3.64000000e-01  6.74670016e-07  3.05529174e-06  
3.66000000e-01  6.80786182e-07  3.06085796e-06  
3.68000000e-01  6.86913376e-07  3.06631968e-06  
3.70000000e-01  6.93051390e-07  3.07167765e-06  
3.72000000e-01  6.99200016e-07  3.07693263e-06  
3.74000000e-01  7.05359050e-07  3.08208541e-06  
3.76000000e-01  7.11528288e-07  3.08713673e-06  
3.78000000e-01  7.17707528e-07  3.09208739e-06  
3.80000000e-01  7.23896570e-07  3.09693814e-06  
3.82000000e-01  7.30095213e-07  3.10168977e-06  
3.84000000e-01  7.36303261e-07  3.10634305e-06  
3.86000000e-01  7.42520518e-07  3.11089874e-06  
3.88000000e-01  7.48746790e-07  3.11535763e-06  
3.90000000e-01  7.54981883e-07  3.11972047e-06  
3.92000000e-01  7.61225607e-07  3.12398805e-06  
3.94000000e-01  7.67477771e-07  3.12816115e-06  
3.96000000e-01  7.73738187e-07  3.13224053e-06  
3.98000000e-01  7.80006669e-07  3.13622697e-06  
4.00000000e-01  7.86283032e-07  3.14012124e-06  
4.02000000e-01  7.92567091e-07  3.14392410e-06  
4.04000000e-01  7.98858666e-07  3.14763633e-06  
4.06000000e-01  8.05157576e-07  3.15125870e-06  
4.08000000e-01  8.11463640e-07  3.15479198e-06  
4.10000000e-01  8.17776683e-07  3.15823693e-06  
4.12000000e-01  8.24096528e-07  3.16159432e-06  
4.14000000e-01  8.30423001e-07  3.16486491e-06  
4.16000000e-01  8.36755929e-07  3.16804947e-06  
4.18000000e-01  8.43095141e-07  3.17114875e-06  
4.20000000e-01  8.49440466e-07  3.17416351e-06  
4.22000000e-01  8.55791737e-07  3.17709452e-06  
4.24000000e-01  8.62148787e-07  3.17994253e-06  
4.26000000e-01  8.68511451e-07  3.18270829e-06  
4.28000000e-01  8.74879565e-07  3.18539254e-06  
4.30000000e-01  8.81252966e-07  3.18799604e-06  
4.32000000e-01  8.87631495e-07  3.19051954e-06  
4.34000000e-01  8.94014991e-07  3.19296378e-06  
4.36000000e-01  9.00403296e-07  3.19532950e-06  
4.38000000e-01  9.06796256e-07  3.19761745e-06  
4.40000000e-01  9.13193714e-07  3.19982834e-06  
4.42000000e-01  9.19595517e-07  3.20196293e-06  
4.44000000e-01  9.26001514e-07  3.20402193e-06  
4.46000000e-01  9.32411554e-07  3.20600608e-06  
4.48000000e-01  9.38825488e-07  3.20791611e-06  
4.50000000e-01  9.45243168e-07  3.20975273e-06  
4.52000000e-01  9.51664449e-07  3.21151666e-06  
4.54000000e-01  9.58089186e-07  3.21320861e-06  
4.56000000e-01  9.64517235e-07  3.21482931e-06  
4.58000000e-01  9.70948456e-07  3.21637945e-06  
4.60000000e-01  9.77382706e-07  3.21785975e-06  
4.62000000e-01  9.83819848e-07  3.21927091e-06  
4.64000000e-01  9.90259743e-07  3.22061363e-06  
4.66000000e-01  9.96702256e-07  3.22188859e-06  
4.68000000e-01  1.00314725e-06  3.22309650e-06  
4.70000000e-01  1.00959460e-06  3.22423803e-06  
4.72000000e-01  1.01604416e-06  3.22531388e-06  
4.74000000e-01  1.02249581e-06  3.22632473e-06  
4.76000000e-01  1.02894941e-06  3.22727126e-06  
4.78000000e-01  1.03540485e-06  3.22815413e-06  
4.80000000e-01  1.04186199e-06  3.22897401e-06  
4.82000000e-01  1.04832070e-06  3.22973158e-06  
4.84000000e-01  1.05478087e-06  3.23042749e-06  
4.86000000e-01  1.06124237e-06  3.23106241e-06  
4.88000000e-01  1.06770508e-06  3.23163698e-06  
4.90000000e-01  1.07416888e-06  3.23215187e-06  
4.92000000e-01  1.08063365e-06  3.23260770e-06  
4.94000000e-01  1.08709927e-06  3.23300513e-06  
4.96000000e-01  1.09356563e-06  3.23334480e-06  
4.98000000e-01  1.10003261e-06  3.23362733e-06  
5.00000000e-01  1.10650010e-06  3.23385336e-06  
5.02000000e-01  1.11296799e-06  3.23402352e-06  
5.04000000e-01  1.11943616e-06  3.23413843e-06  
5.06000000e-01  1.12590451e-06  3.23419870e-06  
5.08000000e-01  1.13237292e-06  3.23420495e-06  
5.10000000e-01  1.13884129e-06  3.23415778e-06  
5.12000000e-01  1.14530951e-06  3.23405781e-06  
5.14000000e-01  1.15177749e-06  3.23390564e-06  
5.16000000e-01  1.15824510e-06  3.23370186e-06  
5.18000000e-01  1.16471226e-06  3.23344706e-06  
5.20000000e-01  1.17117886e-06  3.23314183e-06  
5.22000000e-01  1.17764479e-06  3.23278676e-06  
5.24000000e-01  1.18410997e-06  3.23238243e-06  
5.26000000e-01  1.19057429e-06  3.23192941e-06  
5.28000000e-01  1.19703765e-06  3.23142828e-06  
